StudentID,RollNumber,Name,Gender,Age,Department,Year,Semester,Subjects,FatherName,MotherName,FatherOccupation,MotherOccupation,Siblings,Phone,Email,Address,City,State,Pincode,CGPA,Attendance,BloodGroup,Hobby,Club,CareerGoal,Hosteller,Scholarship,EmergencyContact
STU03951,2026CE3951,Hitesh Kashyap,Female,23,CE,4,7,Advanced Structural Design | Urban Planning | Elective IV | Seminar,Agastya Kashyap,Maya Kashyap,Government Employee,Lawyer,3,+91 6674965941,hiteshkashyap@college.edu,"96/25, Bhardwaj Street",Kakinada,Haryana,156244,8.24,62,B+,Football,Robotics Club,Pilot,Yes,SC,+91 9016536336
STU01526,2026AIML1526,Vedika Randhawa,Female,24,AI/ML,4,8,Advanced AI Applications | Generative AI | Elective V | Capstone Project,Falan Randhawa,Ishanvi Randhawa,Government Employee,Doctor,0,+91 8666505099,vedikarandhawa@college.edu,"47/176, Amble Path",Chittoor,Rajasthan,660096,7.36,82,A+,Robotics,Coding Club,Software Engineer,Yes,None,+91 6617344748
STU03959,2026AIML3959,Jasmit Talwar,Male,21,AI/ML,3,5,Deep Learning | Natural Language Processing | Elective II | Project I,Isaiah Talwar,Anamika Talwar,Teacher,Teacher,0,+91 6161834719,jasmittalwar@college.edu,"15/299
Madan Circle",Pallavaram,Sikkim,031916,6.24,85,B-,Football,Drama Club,Professor,Yes,EWS,+91 7012466406
STU03818,2026ME3818,Anya Mahal,Female,23,ME,4,7,Renewable Energy Systems | Mechatronics | Elective IV | Seminar,Chakradev Mahal,Chakrika Mahal,Farmer,Engineer,3,+91 8859075881,anyamahal@college.edu,"H.No. 855, Bal Path",Parbhani,Manipur,335010,6.62,98,A+,Gaming,Music Club,Software Engineer,Yes,ST,+91 8636274793
STU03297,2026RE3297,Oviya Raja,Female,21,RE,2,3,Solar Energy Systems | Wind Energy Systems | Hydropower Engineering | Energy Storage,Chakradhar Raja,Kritika Raja,Farmer,Lawyer,3,+91 6260837788,oviyaraja@college.edu,"H.No. 098, Date Marg",Saharanpur,Haryana,219523,6.71,93,O-,Chess,NSS,Research Scientist,Yes,Merit,+91 7786152896
STU00493,2026IIOT0493,Nidhi Lad,Female,18,IIOT,4,7,Smart Manufacturing | Predictive Maintenance | Elective IV | Seminar,Girik Lad,Rachana Lad,Government Employee,Government Employee,3,+91 7571076692,nidhilad@college.edu,"27/51
Nanda Ganj",Danapur,Jharkhand,025732,8.24,89,AB+,Gaming,Robotics Club,Software Engineer,No,Merit,+91 8797576034
STU00212,2026ME0212,Ganga Singhal,Female,21,ME,4,8,Advanced Manufacturing | Sustainable Engineering | Elective V | Capstone Project,William Singhal,Niharika Singhal,Engineer,Engineer,1,+91 6384544796,gangasinghal@college.edu,"H.No. 961
Kannan",Hosur,West Bengal,196065,7.75,61,AB-,Cricket,Coding Club,AI Engineer,No,None,+91 9945755395
STU01984,2026IIOT1984,Ayaan Kalita,Male,21,IIOT,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Hitesh Kalita,Chakrika Kalita,Teacher,Businessman,1,+91 8369950786,ayaankalita@college.edu,"H.No. 011
Choudhry Marg",Vasai-Virar,Bihar,263858,8.41,63,AB+,Drawing,Coding Club,Software Engineer,Yes,Merit,+91 9427016571
STU03963,2026RE3963,Yutika Konda,Female,22,RE,2,3,Solar Energy Systems | Wind Energy Systems | Hydropower Engineering | Energy Storage,Chatresh Konda,Shivani Konda,Businessman,Doctor,0,+91 9310172945,yutikakonda@college.edu,"574, Goswami Ganj",Bhiwandi,Rajasthan,144301,8.36,77,AB+,Photography,Sports Club,Pilot,Yes,EWS,+91 7330667939
STU00754,2026DS0754,Chanakya Boase,Male,21,DS,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Fariq Boase,Janya Boase,Teacher,Doctor,1,+91 9844923957,chanakyaboase@college.edu,"56
Raman Marg",Etawah,Assam,972979,6.5,70,O+,Chess,Music Club,Entrepreneur,No,Merit,+91 8588203360
STU00527,2026CE0527,Gayathri Patla,Male,24,CE,3,5,Design of Structures | Water Resources Engineering | Elective II | Project I,Yuvraj Patla,Xiti Patla,Engineer,Businessman,2,+91 9857889646,gayathripatla@college.edu,"093
Chakraborty Street",Uluberia,Nagaland,825060,6.62,73,A+,Music,Coding Club,Professor,No,OBC,+91 8836284779
STU03531,2026DS3531,Ishani Das,Male,24,DS,2,3,Algorithms | Database Systems | Operating Systems | Probability & Statistics,Tanay Das,Tanmayi Das,Teacher,Teacher,0,+91 6639676742,ishanidas@college.edu,"H.No. 70, Sachdev Street",Lucknow,Sikkim,624781,5.74,91,B-,Music,Photography Club,Professor,No,EWS,+91 9007837607
STU03016,2026RE3016,Eiravati Kannan,Male,18,RE,4,7,Advanced Solar PV | Energy Policy & Management | Elective IV | Seminar,Krishna Kannan,Sai Kannan,Businessman,Police Officer,3,+91 9369976044,eiravatikannan@college.edu,"H.No. 67
Padmanabhan Zila",Bangalore,Tripura,459149,9.36,81,AB-,Photography,NSS,Research Scientist,No,SC,+91 9442595500
STU00475,2026IT0475,Priya Bhardwaj,Female,24,IT,2,4,Web Technologies | Software Engineering | Probability & Statistics | Elective I,Oscar Bhardwaj,Devika Bhardwaj,Teacher,Teacher,3,+91 6962242205,priyabhardwaj@college.edu,"32/67, Tandon Circle",Thiruvananthapuram,Mizoram,025795,9.65,70,O+,Robotics,Photography Club,Robotics Engineer,No,ST,+91 8786678550
STU02416,2026AE2416,Dakshesh Lanka,Male,17,AE,1,2,Mathematics II | Thermodynamics | Strength of Materials | Environmental Studies,Chakradev Lanka,Netra Lanka,Engineer,Lawyer,0,+91 6837653309,daksheshlanka@college.edu,"H.No. 14, Sahni Road",Bardhaman,Telangana,756865,9.5,77,O+,Robotics,NSS,Software Engineer,Yes,EWS,+91 7570031840
STU00936,2026AIML0936,Agastya Gaba,Male,18,AI/ML,2,4,Machine Learning | Computer Networks | Software Engineering | Elective I,Yuvraj Gaba,Januja Gaba,Engineer,Businessman,3,+91 8798680975,agastyagaba@college.edu,"81/216
Gour Street",Sultan Pur Majra,Nagaland,980883,8.71,83,A-,Photography,Sports Club,Software Engineer,Yes,SC,+91 7610965752
STU01311,2026IIOT1311,Anirudh Karan,Female,18,IIOT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Udarsh Karan,Bimala Karan,Businessman,Doctor,2,+91 6938095265,anirudhkaran@college.edu,"75/53, Rai Nagar",Panipat,Mizoram,928649,7.26,77,O+,Chess,Photography Club,Software Engineer,No,OBC,+91 9790625229
STU03028,2026EE3028,Upma Jain,Female,17,EE,3,6,Power Systems II | Smart Grids | Elective III | Project II,Wriddhish Jain,Rachana Jain,Teacher,Government Employee,2,+91 7629306312,upmajain@college.edu,"H.No. 04, Cheema Path",Mathura,Bihar,092932,6.37,64,A-,Robotics,NCC,Professor,Yes,None,+91 9460713839
STU03383,2026CS3383,Advik Char,Female,22,CS,2,4,Computer Networks | Software Engineering | Theory of Computation | Probability & Statistics,Rishi Char,Krishna Char,Farmer,Businessman,1,+91 7173223527,advikchar@college.edu,"H.No. 292, Kale Street",Dibrugarh,Sikkim,297220,6.45,81,A+,Music,Coding Club,Pilot,No,EWS,+91 6517857328
STU01709,2026CS1709,Osha Bansal,Female,17,CS,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Atharv Bansal,Nandini Bansal,Police Officer,Teacher,2,+91 6696393660,oshabansal@college.edu,"57/56, Mann Circle",Hazaribagh,Haryana,106834,5.57,83,AB-,Drawing,Coding Club,Data Scientist,No,EWS,+91 8530685782
STU00766,2026DS0766,Azad Sura,Female,24,DS,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Yug Sura,Arya Sura,Teacher,Police Officer,3,+91 6537182308,azadsura@college.edu,"H.No. 936
Kanda Chowk",Eluru,Rajasthan,359147,5.55,75,A+,Music,NSS,Software Engineer,No,None,+91 8092642178
STU00981,2026CT0981,Yasti Chawla,Male,17,CT,3,6,AI Fundamentals | Mobile Computing | Elective III | Project I,Chatresh Chawla,Vyanjana Chawla,Teacher,Engineer,3,+91 6623879790,yastichawla@college.edu,"921
Tandon Chowk",Patna,Odisha,304308,9.59,71,AB+,Music,Sports Club,Data Scientist,No,None,+91 8195827659
STU01573,2026AE1573,Varenya Saxena,Male,18,AE,4,8,Aerospace Systems | Future Flight Technologies | Elective V | Capstone Project,Atharv Saxena,Amrita Saxena,Lawyer,Teacher,3,+91 8464304070,varenyasaxena@college.edu,"800
Guha Nagar",Ambala,Odisha,997800,6.56,95,O+,Gaming,Drama Club,Pilot,Yes,SC,+91 7145296874
STU01967,2026AE1967,Anika Kanda,Male,21,AE,4,8,Aerospace Systems | Future Flight Technologies | Elective V | Capstone Project,Kiaan Kanda,Janani Kanda,Engineer,Farmer,4,+91 8218329293,anikakanda@college.edu,"H.No. 58, Sridhar Path",Udupi,Meghalaya,950509,8.38,71,AB-,Chess,Robotics Club,Entrepreneur,Yes,None,+91 7222272202
STU03095,2026AIML3095,Garima Ratti,Male,23,AI/ML,4,8,Advanced AI Applications | Generative AI | Elective V | Capstone Project,Finn Ratti,Vasatika Ratti,Teacher,Police Officer,1,+91 8046850843,garimaratti@college.edu,"209, Chowdhury",Berhampur,Assam,301164,6.36,84,A+,Music,Coding Club,Robotics Engineer,No,ST,+91 7332798154
STU02206,2026ME2206,Chavvi Chakraborty,Male,19,ME,1,1,Mathematics I | Physics | Engineering Mechanics | English Communication,Ishaan Chakraborty,Jhalak Chakraborty,Lawyer,Farmer,0,+91 7423944821,chavvichakraborty@college.edu,"H.No. 364, Kapur Road",Bhagalpur,Goa,557452,6.07,81,A+,Gaming,Sports Club,Professor,Yes,SC,+91 9082414005
STU01381,2026RE1381,Anthony Bhagat,Male,23,RE,1,2,Mathematics II | Environmental Studies | Electrical Fundamentals | Thermodynamics,Tanish Bhagat,Advika Bhagat,Doctor,Lawyer,1,+91 7574757299,anthonybhagat@college.edu,"597, Varughese Path",Hazaribagh,Goa,690026,7.48,95,A-,Chess,Robotics Club,Pilot,No,None,+91 6972772054
STU02770,2026EC2770,Samaksh Verma,Female,17,EC,3,5,Digital Communication | VLSI Design | Elective II | Project I,Shivansh Verma,Yashawini Verma,Government Employee,Teacher,2,+91 9889450771,samakshverma@college.edu,"H.No. 772
Sengupta Path",Sonipat,Telangana,026710,9.19,80,B+,Music,Drama Club,Research Scientist,No,None,+91 7348214437
STU01569,2026ETC1569,Priya Jhaveri,Female,21,ETC,2,4,Communication Systems | Control Systems | Elective I | Probability & Statistics,Ayaan Jhaveri,Ishita Jhaveri,Engineer,Government Employee,1,+91 7792507752,priyajhaveri@college.edu,"412, Banik Chowk",Solapur,West Bengal,313069,6.19,64,A+,Chess,Music Club,Robotics Engineer,Yes,ST,+91 8345353262
STU03639,2026IIOT3639,Yatin Randhawa,Male,24,IIOT,4,8,Digital Twin Technology | IIoT Applications | Elective V | Capstone Project,Balveer Randhawa,Vamakshi Randhawa,Doctor,Police Officer,0,+91 8764586153,yatinrandhawa@college.edu,"81/574
Raj Chowk",Chandigarh,Uttar Pradesh,640934,8.99,82,A-,Reading,NSS,Software Engineer,No,None,+91 9012434067
STU01176,2026IT1176,Pooja Devan,Female,23,IT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Qarin Devan,Ucchal Devan,Government Employee,Engineer,4,+91 6007042923,poojadevan@college.edu,"46/67, Bandi Ganj",Arrah,Meghalaya,250363,8.52,82,A+,Robotics,NSS,Pilot,No,None,+91 9685549667
STU00344,2026RE0344,Thomas Bail,Female,20,RE,4,8,Smart Renewable Systems | Future Energy Technologies | Elective V | Capstone Project,Nihal Bail,Adweta Bail,Businessman,Teacher,1,+91 6401673221,thomasbail@college.edu,"68/55
Mitter Ganj",Mau,Haryana,557458,8.76,65,AB-,Robotics,Sports Club,Professor,Yes,Merit,+91 8448114974
STU01308,2026EE1308,Christopher Dutt,Male,18,EE,2,3,Electromagnetics | Electrical Machines I | Signals & Systems | Power Electronics,Isaiah Dutt,Yashodhara Dutt,Government Employee,Teacher,3,+91 7268025230,christopherdutt@college.edu,"H.No. 10, Pandya Chowk",Noida,Chhattisgarh,095220,7.92,91,AB+,Football,NSS,Entrepreneur,Yes,Merit,+91 7217036698
STU00095,2026DS0095,Saanvi Swamy,Male,18,DS,3,5,Data Mining | Big Data Analytics | Elective II | Project I,Yug Swamy,Janani Swamy,Doctor,Government Employee,3,+91 6438009095,saanviswamy@college.edu,"80/420, Chad Circle",Hyderabad,Andhra Pradesh,472065,8.28,95,A+,Coding,NSS,Research Scientist,No,ST,+91 7336038318
STU02666,2026ETC2666,Laban Shan,Male,22,ETC,2,4,Communication Systems | Control Systems | Elective I | Probability & Statistics,Logan Shan,Bhavani Shan,Government Employee,Doctor,1,+91 6968016830,labanshan@college.edu,"H.No. 29
Shah Zila",Mathura,Uttarakhand,410568,5.86,61,A-,Music,Photography Club,Robotics Engineer,No,Merit,+91 8508559290
STU01375,2026RE1375,Gabriel Gour,Female,23,RE,1,1,Mathematics I | Physics | Chemistry | English Communication,Jason Gour,Sanaya Gour,Engineer,Police Officer,2,+91 6215595840,gabrielgour@college.edu,"01/99
Dyal Marg",Belgaum,Kerala,557492,8.36,78,AB-,Gaming,NCC,Pilot,No,Merit,+91 9334128938
STU00795,2026CE0795,Dipta Ramachandran,Male,23,CE,4,7,Advanced Structural Design | Urban Planning | Elective IV | Seminar,Theodore Ramachandran,Hamsini Ramachandran,Engineer,Lawyer,1,+91 6587441218,diptaramachandran@college.edu,"H.No. 32
Venkatesh Path",Kumbakonam,Nagaland,958533,8.94,85,A-,Coding,NSS,Research Scientist,Yes,EWS,+91 8547604973
STU01276,2026CE1276,Harrison Uppal,Female,23,CE,3,5,Design of Structures | Water Resources Engineering | Elective II | Project I,Charles Uppal,Sanaya Uppal,Police Officer,Engineer,3,+91 6621425003,harrisonuppal@college.edu,"28/27, Deo Road",Korba,Maharashtra,153818,8.78,75,A+,Reading,Photography Club,Research Scientist,No,Merit,+91 9749120065
STU00340,2026RE0340,Chandran Baral,Female,19,RE,2,3,Solar Energy Systems | Wind Energy Systems | Hydropower Engineering | Energy Storage,Nathan Baral,Bhavini Baral,Businessman,Doctor,3,+91 6080353591,chandranbaral@college.edu,"H.No. 438, Srivastava Path",Firozabad,Odisha,700144,7.09,86,A+,Photography,NCC,Professor,No,OBC,+91 8246749844
STU02261,2026CT2261,Arya Yogi,Female,22,CT,4,7,Machine Learning | Big Data | Elective IV | Project II,Om Yogi,Vrinda Yogi,Government Employee,Teacher,2,+91 6454415909,aryayogi@college.edu,"H.No. 971, Balasubramanian Chowk",South Dumdum,Telangana,089129,6.41,92,B-,Chess,Coding Club,Entrepreneur,No,OBC,+91 9976754434
STU03558,2026DS3558,Yochana Bahl,Male,23,DS,3,5,Data Mining | Big Data Analytics | Elective II | Project I,Indrajit Bahl,Bishakha Bahl,Lawyer,Farmer,4,+91 8132511016,yochanabahl@college.edu,"H.No. 234
Vyas Circle",Vadodara,West Bengal,844561,6.07,85,A-,Cricket,Music Club,Entrepreneur,Yes,None,+91 7771897428
STU02074,2026CS2074,Hiral Srinivas,Male,17,CS,2,4,Computer Networks | Software Engineering | Theory of Computation | Probability & Statistics,Aayush Srinivas,Amaira Srinivas,Businessman,Farmer,2,+91 9856384986,hiralsrinivas@college.edu,"64
Shroff Nagar",Bikaner,Kerala,616258,8.5,65,AB+,Chess,Music Club,Robotics Engineer,Yes,ST,+91 9111248918
STU02424,2026EE2424,Jonathan Tella,Male,22,EE,4,8,Advanced Power Systems | Sustainable Energy | Elective V | Capstone Project,Azad Tella,Aashi Tella,Lawyer,Engineer,1,+91 7290174011,jonathantella@college.edu,"H.No. 71, Sathe Chowk",Kolhapur,Tamil Nadu,914318,7.09,62,B-,Gaming,Sports Club,Software Engineer,No,EWS,+91 9518760840
STU00360,2026ME0360,Neelima Aurora,Male,23,ME,2,3,Fluid Mechanics | Manufacturing Processes | Kinematics of Machines | Material Science,Jeremiah Aurora,Anvi Aurora,Government Employee,Businessman,0,+91 8246975247,neelimaaurora@college.edu,"48/71
Yogi Chowk",Madhyamgram,Tripura,264488,9.62,72,O+,Photography,Robotics Club,Entrepreneur,No,EWS,+91 9481580522
STU03845,2026DS3845,Ekantika Kannan,Male,22,DS,4,8,AI for Data Science | Advanced Analytics | Elective V | Capstone Project,Fariq Kannan,Omaja Kannan,Doctor,Doctor,3,+91 6886540444,ekantikakannan@college.edu,"443, Kapur Chowk",Guwahati,Karnataka,906741,6.27,90,O+,Cricket,NCC,Robotics Engineer,No,EWS,+91 6456453616
STU02671,2026CE2671,Harinakshi De,Male,17,CE,3,6,Construction Management | Environmental Engineering | Elective III | Project II,Yuvraj De,Anjali De,Engineer,Farmer,0,+91 6927187424,harinakshide@college.edu,"H.No. 441, Krishnamurthy Circle",Warangal,Chhattisgarh,226019,6.05,84,A-,Gaming,Music Club,AI Engineer,Yes,OBC,+91 9961336986
STU01149,2026AE1149,Zansi Anne,Female,23,AE,1,1,Mathematics I | Physics | Engineering Mechanics | English Communication,Joshua Anne,Yasti Anne,Police Officer,Businessman,4,+91 8800432459,zansianne@college.edu,"01/372, Lala Circle",Howrah,West Bengal,863180,7.42,63,O-,Robotics,Drama Club,Research Scientist,Yes,Merit,+91 6313613131
STU02289,2026ME2289,Indira Ramanathan,Male,19,ME,2,3,Fluid Mechanics | Manufacturing Processes | Kinematics of Machines | Material Science,Laksh Ramanathan,Osha Ramanathan,Engineer,Police Officer,1,+91 7898313883,indiraramanathan@college.edu,"29/12, Singhal Chowk",Amritsar,Arunachal Pradesh,387109,6.61,65,B-,Gaming,Photography Club,AI Engineer,No,SC,+91 9088465007
STU03238,2026IIOT3238,Garima Sabharwal,Female,21,IIOT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Mason Sabharwal,Bhavani Sabharwal,Police Officer,Police Officer,2,+91 8084925518,garimasabharwal@college.edu,"H.No. 65
Chandra Street",Chandrapur,Nagaland,947964,9.11,73,A-,Reading,Robotics Club,AI Engineer,Yes,ST,+91 8068201261
STU01264,2026IT1264,Logan Edwin,Male,20,IT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Timothy Edwin,Oeshi Edwin,Police Officer,Doctor,4,+91 6233403868,loganedwin@college.edu,"534
Apte Path",Ahmednagar,Jharkhand,907706,8.0,82,B-,Drawing,Robotics Club,Research Scientist,No,ST,+91 7838585105
STU03094,2026IT3094,Jalsa Wali,Female,20,IT,2,4,Web Technologies | Software Engineering | Probability & Statistics | Elective I,Theodore Wali,Anvi Wali,Engineer,Engineer,1,+91 8503734590,jalsawali@college.edu,"59/00, Biswas Nagar",Bhiwani,Himachal Pradesh,984668,7.13,66,O-,Gaming,Sports Club,Software Engineer,Yes,ST,+91 9439032183
STU02675,2026CS2675,Anvi Vasa,Female,21,CS,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Sathvik Vasa,Ishanvi Vasa,Businessman,Doctor,1,+91 7752564420,anvivasa@college.edu,"52/503, Goyal Circle",Guna,Mizoram,338098,8.67,100,O+,Music,Coding Club,Entrepreneur,Yes,OBC,+91 8974032864
STU01405,2026ETC1405,Avni Dhaliwal,Male,18,ETC,4,7,Optical Communication | Satellite Communication | Elective IV | Seminar,Ryan Dhaliwal,Bhavani Dhaliwal,Businessman,Lawyer,3,+91 7910385406,avnidhaliwal@college.edu,"H.No. 46
Kant Circle",Kulti,Kerala,406501,7.63,64,B-,Photography,Coding Club,Entrepreneur,No,OBC,+91 8446023874
STU01138,2026RE1138,Vincent Nath,Male,19,RE,4,7,Advanced Solar PV | Energy Policy & Management | Elective IV | Seminar,Onkar Nath,Sneha Nath,Teacher,Teacher,0,+91 7055309763,vincentnath@college.edu,"26/24
Pal",Bhagalpur,Uttar Pradesh,112878,7.0,92,A+,Chess,Sports Club,Software Engineer,Yes,None,+91 8601997381
STU02369,2026IT2369,Nakul Rama,Female,21,IT,2,4,Web Technologies | Software Engineering | Probability & Statistics | Elective I,Abhiram Rama,Brinda Rama,Lawyer,Teacher,3,+91 6543046529,nakulrama@college.edu,"81/399
Ranganathan Nagar",Jamalpur,Mizoram,454172,7.68,75,A-,Drawing,Music Club,Pilot,Yes,EWS,+91 7148114141
STU02000,2026IIOT2000,Gagan Gill,Male,18,IIOT,2,3,Sensors & Actuators | Database Systems | Operating Systems | Industrial Automation,Kiaan Gill,Darika Gill,Police Officer,Teacher,3,+91 7142388175,gagangill@college.edu,"H.No. 75
Sibal Street",Bahraich,Jharkhand,044353,8.85,73,O-,Drawing,NCC,Research Scientist,Yes,Merit,+91 9228855869
STU00635,2026CS0635,Aarav Boase,Male,22,CS,2,3,Algorithms | Computer Organization | Database Systems | Operating Systems,Balhaar Boase,Pooja Boase,Doctor,Police Officer,1,+91 8466914908,aaravboase@college.edu,"H.No. 026
Bhatnagar Street",Madhyamgram,Haryana,087346,7.82,68,AB+,Cricket,NSS,Research Scientist,Yes,Merit,+91 6300750472
STU02420,2026ETC2420,Dev Mandal,Female,17,ETC,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Vivaan Mandal,Yashasvi Mandal,Engineer,Farmer,1,+91 6322705286,devmandal@college.edu,"H.No. 427
Zachariah Ganj",Morena,Meghalaya,277959,5.92,84,AB+,Robotics,Coding Club,AI Engineer,No,SC,+91 7124180610
STU01691,2026IIOT1691,Ati Sridhar,Female,17,IIOT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Simon Sridhar,Gauri Sridhar,Doctor,Lawyer,3,+91 8097015812,atisridhar@college.edu,"H.No. 409
Nagy Ganj",Kalyan-Dombivli,Jharkhand,558954,7.13,94,O+,Coding,Drama Club,Research Scientist,Yes,ST,+91 9620198106
STU00092,2026ME0092,Prisha Balay,Male,19,ME,4,7,Renewable Energy Systems | Mechatronics | Elective IV | Seminar,Faras Balay,Neha Balay,Businessman,Doctor,1,+91 7422242451,prishabalay@college.edu,"41, Parmer Marg",Ludhiana,Odisha,242549,6.33,89,AB-,Robotics,Coding Club,Robotics Engineer,No,Merit,+91 6043823032
STU01348,2026CS1348,Suhani Dhawan,Female,22,CS,3,6,Machine Learning | Cloud Computing | Cybersecurity | Elective II,Zehaan Dhawan,Janaki Dhawan,Businessman,Lawyer,4,+91 6737206249,suhanidhawan@college.edu,"91/048, Bobal Road",Ahmedabad,Himachal Pradesh,024091,6.88,100,O+,Drawing,Drama Club,Pilot,Yes,ST,+91 6404022342
STU03855,2026ME3855,Saumya Khosla,Male,19,ME,3,6,Robotics | CAD/CAM | Elective III | Project II,Fariq Khosla,Vasatika Khosla,Businessman,Farmer,0,+91 7070480281,saumyakhosla@college.edu,"505
Magar Street",Bhalswa Jahangir Pur,Tamil Nadu,565733,5.5,80,A-,Photography,NCC,Software Engineer,Yes,Merit,+91 7418193541
